combo_name,combo_label,is_baseline,weights_json,min_ret5,avg_ret5,worst_mdd5,avg_sharpe5,ret5_20250101,mdd5_20250101,sharpe5_20250101,ret5_20260101,mdd5_20260101,sharpe5_20260101
backtest_postmarket_w10_ranking_momentum_w20_margin_w5_buyback,排名动量+融资融券+回购,False,"{""buyback"": 6.2, ""margin"": 20.0, ""ranking_momentum"": 12.5}",0.022224851999999955,2.724024384,0.20022375425218414,1.7821422454424958,5.425823916,0.19875977790932864,3.285537400210595,0.022224851999999955,0.20022375425218414,0.2787470906743965
backtest_postmarket_w10_ranking_momentum_w20_margin_w5_buyback,排名动量+融资融券+回购,False,"{""buyback"": 6.2, ""margin"": 25.0, ""ranking_momentum"": 7.5}",0.023319066000000013,4.060126096,0.19300472108603733,1.9988020481870232,8.096933126,0.1818293063530884,3.7070775208298614,0.023319066000000013,0.19300472108603733,0.29052657554418526
backtest_postmarket_w10_ranking_momentum_w20_margin_w5_buyback,排名动量+融资融券+回购,False,"{""buyback"": 6.2, ""margin"": 25.0, ""ranking_momentum"": 10.0}",0.06480118800000008,4.4130673090000005,0.18688102443415097,2.196287653924693,8.76133343,0.1774532310111104,3.813265662147758,0.06480118800000008,0.18688102443415097,0.5793096457016279
backtest_postmarket_w10_ranking_momentum_w20_margin_w5_buyback,排名动量+融资融券+回购,False,"{""buyback"": 6.2, ""margin"": 25.0, ""ranking_momentum"": 12.5}",0.07425843599999994,3.99144421,0.19927906590137648,2.197213318695069,7.908629984,0.19247733853486274,3.7468520496600473,0.07425843599999994,0.19927906590137648,0.6475745877300909
backtest_postmarket_w15_institution_hold_w5_buyback_w5_insider_buy,机构持股+回购+高管增持,False,"{""buyback"": 5.0, ""insider_buy"": 5.0, ""institution_hold"": 11.2}",1.54643988,2.1296522500000004,0.20957948588535885,2.778743039729072,2.7128646200000004,0.20957948588535885,2.0945932547438875,1.54643988,0.20955121956540168,3.462892824714257
backtest_postmarket_w15_institution_hold_w5_buyback_w5_insider_buy,机构持股+回购+高管增持,True,"{""buyback"": 5.0, ""insider_buy"": 5.0, ""institution_hold"": 15.0}",1.2651839239999998,2.843180122,0.21000395182807613,2.6982335784108704,4.421176320000001,0.21000395182807613,2.439533104020897,1.2651839239999998,0.20945361928921297,2.9569340528008436
backtest_postmarket_w15_institution_hold_w5_buyback_w5_insider_buy,机构持股+回购+高管增持,False,"{""buyback"": 5.0, ""insider_buy"": 5.0, ""institution_hold"": 18.8}",1.2651839239999998,2.364716542,0.30729977126662855,2.5274829673102195,3.46424916,0.30729977126662855,2.0980318818195958,1.2651839239999998,0.20945361928921297,2.9569340528008436
backtest_postmarket_w15_institution_hold_w5_buyback_w5_insider_buy,机构持股+回购+高管增持,False,"{""buyback"": 5.0, ""insider_buy"": 6.2, ""institution_hold"": 11.2}",-0.236230788,-0.08633691199999996,0.4012412899935261,-0.7223397949732688,0.06355696400000006,0.4012412899935261,0.252388682647296,-0.236230788,0.4012038279893895,-1.6970682725938337
backtest_postmarket_w15_institution_hold_w5_buyback_w5_insider_buy,机构持股+回购+高管增持,False,"{""buyback"": 5.0, ""insider_buy"": 6.2, ""institution_hold"": 15.0}",1.2651839239999998,3.6740479699999997,0.20965415603866622,2.8590717827012107,6.082912016,0.20965415603866622,2.761209512601577,1.2651839239999998,0.20945361928921297,2.9569340528008436
backtest_postmarket_w15_institution_hold_w5_buyback_w5_insider_buy,机构持股+回购+高管增持,False,"{""buyback"": 5.0, ""insider_buy"": 6.2, ""institution_hold"": 18.8}",1.2651839239999998,2.364716542,0.30729977126662855,2.5274829673102195,3.46424916,0.30729977126662855,2.0980318818195958,1.2651839239999998,0.20945361928921297,2.9569340528008436
backtest_postmarket_w15_institution_hold_w5_buyback_w5_insider_buy,机构持股+回购+高管增持,False,"{""buyback"": 6.2, ""insider_buy"": 5.0, ""institution_hold"": 11.2}",0.097277,0.38754102300000004,0.22815618652944014,0.8971390557033924,0.6778050460000001,0.22815618652944014,1.1046907689558711,0.097277,0.22793423717740366,0.6895873424509136
backtest_postmarket_w15_institution_hold_w5_buyback_w5_insider_buy,机构持股+回购+高管增持,False,"{""buyback"": 6.2, ""insider_buy"": 5.0, ""institution_hold"": 15.0}",1.2651839239999998,2.861487505,0.20996349593413308,2.700201681813251,4.457791086,0.20996349593413308,2.443469310825659,1.2651839239999998,0.20945361928921297,2.9569340528008436
backtest_postmarket_w15_institution_hold_w5_buyback_w5_insider_buy,机构持股+回购+高管增持,False,"{""buyback"": 6.2, ""insider_buy"": 5.0, ""institution_hold"": 18.8}",1.2651839239999998,2.84338378,0.20992109601679826,2.697846901627117,4.421583636,0.20992109601679826,2.43875975045339,1.2651839239999998,0.20945361928921297,2.9569340528008436
backtest_postmarket_w15_institution_hold_w5_buyback_w5_insider_buy,机构持股+回购+高管增持,False,"{""buyback"": 6.2, ""insider_buy"": 6.2, ""institution_hold"": 11.2}",-0.260722308,-0.11559041399999997,0.40721942213663864,-0.8912432972621775,0.029541480000000075,0.40721942213663864,0.18483091529529216,-0.260722308,0.4070720830752166,-1.9673175098196471
backtest_postmarket_w15_institution_hold_w5_buyback_w5_insider_buy,机构持股+回购+高管增持,False,"{""buyback"": 6.2, ""insider_buy"": 6.2, ""institution_hold"": 15.0}",1.2651839239999998,3.766270369,0.21009928040502102,2.886187201758311,6.267356814,0.21009928040502102,2.815440350715778,1.2651839239999998,0.20945361928921297,2.9569340528008436
