rank,combo_size,factors_key,label,ret5,ann5,sharpe5,mdd5,win5,trades5,ret1,ret3,ret10,ret20
11,5,profit_forecast+margin+institution_hold+buyback+insider_buy,盈利预测+融资融券+机构持股+回购+高管增持,0.929008,4.610503343150639,2.532209336128828,0.21783165572560287,0.6404494382022472,89,0.553504,0.7892466,1.2430474,1.3590502
12,4,profit_forecast+buyback+insider_buy+performance,盈利预测+回购+高管增持+业绩,0.9139398,4.496189754276911,2.9244986728528457,0.16550441220460665,0.5955056179775281,89,1.277058,0.9986338,0.572992,0.3645308
13,4,profit_forecast+margin+institution_hold+buyback,盈利预测+融资融券+机构持股+回购,0.8896618,4.315060592754945,2.461316732588456,0.21866481560455941,0.6404494382022472,89,0.4537936,0.7224696,1.2194586,1.3460334
14,3,buyback+insider_buy+performance,回购+高管增持+业绩,0.87707455,4.222626808973831,3.893643103889211,0.08765243759180964,0.6853932584269663,89,0.434877742,0.7588679800000001,1.078662318,0.8577635620000001
15,3,profit_forecast+buyback+performance,盈利预测+回购+业绩,0.8418484,3.9692567695505234,2.7968988917197346,0.16497369225313793,0.5617977528089888,89,1.14459,0.9380888,0.477588,0.3132238
16,3,margin+insider_buy+performance,融资融券+高管增持+业绩,0.7839116440000001,3.5693562393338203,2.392956781228173,0.21532259626953987,0.6067415730337079,89,1.0073464079999999,0.8270968780000001,0.5584530400000001,0.35998819000000004
17,4,profit_forecast+ranking_momentum+buyback+insider_buy,盈利预测+排名动量+回购+高管增持,0.7638667760000002,3.435807311818735,4.371451557479823,0.11775217049960413,0.5955056179775281,89,0.7196516219999999,0.551667026,0.5912996640000001,0.6342788039999999
18,5,profit_forecast+ranking_momentum+buyback+insider_buy+performance,盈利预测+排名动量+回购+高管增持+业绩,0.675560358,2.876325174956194,3.494376645704906,0.08952668948598244,0.5730337078651685,89,0.6640112060000001,0.7747641820000001,0.660303274,0.6051638119999999
19,3,profit_forecast+margin+performance,盈利预测+融资融券+业绩,0.6128767880000001,2.5071402071730646,2.3594530512257186,0.1988459049978737,0.5955056179775281,89,0.275283808,0.47420682599999997,0.13298700999999996,0.08984337200000006
20,4,profit_forecast+margin+insider_buy+performance,盈利预测+融资融券+高管增持+业绩,0.6128767880000001,2.5071402071730646,2.3594530512257186,0.1988459049978737,0.5955056179775281,89,0.275283808,0.47420682599999997,0.13298700999999996,0.08984337200000006
21,3,institution_hold+insider_buy+performance,机构持股+高管增持+业绩,0.4905732,1.8513625076860976,1.8626267391232718,0.20868079959169927,0.6179775280898876,89,0.500658,0.5058216,0.593952,0.790083
22,3,margin+buyback+insider_buy,融资融券+回购+高管增持,0.490371792,1.8503512601644965,2.3285119875732483,0.1606737624040056,0.5955056179775281,89,0.74730097,0.6315021820000001,0.3588810619999999,0.199301258
23,3,margin+ranking_momentum+insider_buy,融资融券+排名动量+高管增持,0.41975906400000007,1.5093628039356797,2.3341216683308184,0.15184054048266174,0.5393258426966292,89,1.9419791940000002,0.518533722,0.437282524,0.16261559800000006
24,4,profit_forecast+margin+institution_hold+ranking_momentum,盈利预测+融资融券+机构持股+排名动量,0.40587874,1.4454745171346461,2.0942760903941253,0.12055114493508012,0.5393258426966292,89,-0.04630727400000002,0.5336886619999999,0.39785593599999997,0.4886640279999999
25,5,profit_forecast+margin+institution_hold+ranking_momentum+insider_buy,盈利预测+融资融券+机构持股+排名动量+高管增持,0.40587874,1.4454745171346461,2.0942760903941253,0.12055114493508012,0.5393258426966292,89,-0.04630727400000002,0.5336886619999999,0.39785593599999997,0.4886640279999999
26,3,profit_forecast+ranking_momentum+buyback,盈利预测+排名动量+回购,0.39288596,1.3865929156174386,2.6120956097750327,0.13759171555020752,0.550561797752809,89,0.6620946,0.24942186400000005,0.31080561999999995,0.34215863800000007
27,3,profit_forecast+institution_hold+performance,盈利预测+机构持股+业绩,0.3331462,1.1271796526487328,1.7194088984650204,0.2277071577322053,0.5730337078651685,89,0.2883784,0.3167464,0.364505,0.2975838
28,4,profit_forecast+institution_hold+insider_buy+performance,盈利预测+机构持股+高管增持+业绩,0.3331462,1.1271796526487328,1.7194088984650204,0.2277071577322053,0.5730337078651685,89,0.2883784,0.3167464,0.364505,0.2975838
29,5,margin+institution_hold+ranking_momentum+buyback+performance,融资融券+机构持股+排名动量+回购+业绩,0.326135,1.097938777966267,1.830313747698886,0.2291287396886174,0.5280898876404494,89,0.186356,0.4447448,0.0553262,-0.0843338
30,4,ranking_momentum+buyback+insider_buy+performance,排名动量+回购+高管增持+业绩,0.31442017799999994,1.049638738860831,2.390873438901306,0.09391138658606897,0.5617977528089888,89,0.37243105,0.350945124,0.3777128039999999,0.6162081800000001
31,5,profit_forecast+margin+institution_hold+ranking_momentum+buyback,盈利预测+融资融券+机构持股+排名动量+回购,0.2962384619999999,0.9760497400238992,1.4489129988529443,0.21832611092244,0.47191011235955055,89,0.38904516400000005,0.42150995199999997,0.29691303599999996,0.336758368
32,3,margin+ranking_momentum+performance,融资融券+排名动量+业绩,0.27401626799999995,0.888357883192608,1.6923621665835553,0.1697725725940799,0.5280898876404494,89,1.163316074,0.385883032,0.29586656999999994,0.16543052799999994
33,4,margin+ranking_momentum+insider_buy+performance,融资融券+排名动量+高管增持+业绩,0.27401626799999995,0.888357883192608,1.6923621665835553,0.1697725725940799,0.5280898876404494,89,1.163316074,0.385883032,0.29586656999999994,0.16543052799999994
34,5,profit_forecast+margin+institution_hold+ranking_momentum+performance,盈利预测+融资融券+机构持股+排名动量+业绩,0.25240785199999993,0.8054384078597578,1.528953770131233,0.20613481452429594,0.4943820224719101,89,0.218590708,0.3475556060000001,0.26185969800000003,0.33105314399999997
35,4,profit_forecast+ranking_momentum+buyback+performance,盈利预测+排名动量+回购+业绩,0.22891316999999992,0.7178812756353627,1.486202371476237,0.15377468283822865,0.4943820224719101,89,-0.423237324,0.07357128000000007,0.31800438200000003,0.41623401
36,4,profit_forecast+margin+buyback+performance,盈利预测+融资融券+回购+业绩,0.21633963599999995,0.6721260197301275,1.2627984672984531,0.2500485272382412,0.550561797752809,89,0.0007303359999999404,0.19117897400000003,0.145796992,0.2992568960000001
37,5,profit_forecast+margin+buyback+insider_buy+performance,盈利预测+融资融券+回购+高管增持+业绩,0.21633963599999995,0.6721260197301275,1.2627984672984531,0.2500485272382412,0.550561797752809,89,0.0007303359999999404,0.19117897400000003,0.145796992,0.2992568960000001
38,4,profit_forecast+margin+ranking_momentum+performance,盈利预测+融资融券+排名动量+业绩,0.2109631039999999,0.652793673124352,1.2581335627205639,0.24697835358632875,0.5280898876404494,89,0.42835930600000005,0.32990983599999996,0.281857016,0.34140015999999995
39,5,profit_forecast+margin+ranking_momentum+insider_buy+performance,盈利预测+融资融券+排名动量+高管增持+业绩,0.2109631039999999,0.652793673124352,1.2581335627205639,0.24697835358632875,0.5280898876404494,89,0.42835930600000005,0.32990983599999996,0.281857016,0.34140015999999995
40,3,institution_hold+ranking_momentum+insider_buy,机构持股+排名动量+高管增持,0.2052512,0.6324076748474774,1.235527757565772,0.22396101961800907,0.449438202247191,89,0.420591,0.5302998,0.0918906,-0.0081662
41,3,profit_forecast+margin+ranking_momentum,盈利预测+融资融券+排名动量,0.18346502799999995,0.556083869052264,1.1063762110213844,0.18841166118156896,0.5393258426966292,89,0.23889555199999996,0.22576520600000005,0.461858034,0.616399418
42,4,profit_forecast+margin+ranking_momentum+insider_buy,盈利预测+融资融券+排名动量+高管增持,0.18346502799999995,0.556083869052264,1.1063762110213844,0.18841166118156896,0.5393258426966292,89,0.23889555199999996,0.22576520600000005,0.461858034,0.616399418
43,3,institution_hold+ranking_momentum+performance,机构持股+排名动量+业绩,0.18321640399999992,0.5552258917561996,1.1464731898011669,0.19997547007303976,0.48314606741573035,89,0.5421111900000001,0.5793577480000001,0.06145744600000009,0.010329474000000022
44,4,institution_hold+ranking_momentum+insider_buy+performance,机构持股+排名动量+高管增持+业绩,0.18321640399999992,0.5552258917561996,1.1464731898011669,0.19997547007303976,0.48314606741573035,89,0.5421111900000001,0.5793577480000001,0.06145744600000009,0.010329474000000022
45,5,profit_forecast+margin+ranking_momentum+buyback+performance,盈利预测+融资融券+排名动量+回购+业绩,0.17744396799999998,0.5353880425800919,1.1676638062730522,0.2049672361892436,0.5730337078651685,89,0.662181452,0.3073260199999999,0.17085161400000007,0.13844978000000008
46,3,profit_forecast+ranking_momentum+insider_buy,盈利预测+排名动量+高管增持,0.1670252039999999,0.4999805173852194,1.2410681829335264,0.1571148713402063,0.48314606741573035,89,0.12745003800000007,0.16905276600000002,0.26001996999999993,0.32234538800000007
47,3,ranking_momentum+buyback+performance,排名动量+回购+业绩,0.16435718599999993,0.4909955527334129,1.3411842516485357,0.11370399526780904,0.5168539325842697,89,0.15054598000000008,0.2399658199999999,0.229453634,0.4359792779999999
48,3,ranking_momentum+buyback+insider_buy,排名动量+回购+高管增持,0.14416454399999995,0.42407307203461353,1.3844928280761124,0.12552249093051754,0.4943820224719101,89,0.43808972200000007,0.549827012,0.1582735039999999,0.19569439399999994
49,5,institution_hold+ranking_momentum+buyback+insider_buy+performance,机构持股+排名动量+回购+高管增持+业绩,0.136693,0.39979153221821906,0.9093372132699368,0.14356043360373563,0.4044943820224719,89,-0.0673498,0.0428346,0.1466728,0.1373042
50,4,institution_hold+ranking_momentum+buyback+insider_buy,机构持股+排名动量+回购+高管增持,0.1286326,0.3738855317939793,0.8458714800511762,0.15300326959945193,0.4044943820224719,89,0.2451142,0.2034024,0.1381528,0.1442974
51,3,profit_forecast+institution_hold+buyback,盈利预测+机构持股+回购,0.1254904,0.3638675981950701,0.7896868748541443,0.2620228822955882,0.4943820224719101,89,0.07302,0.112867,0.1366844,0.1397952
52,3,profit_forecast+institution_hold+insider_buy,盈利预测+机构持股+高管增持,0.1254904,0.3638675981950701,0.7896868748541443,0.2620228822955882,0.4943820224719101,89,0.07302,0.112867,0.1366844,0.1397952
53,4,profit_forecast+institution_hold+buyback+insider_buy,盈利预测+机构持股+回购+高管增持,0.1254904,0.3638675981950701,0.7896868748541443,0.2620228822955882,0.4943820224719101,89,0.07302,0.112867,0.1366844,0.1397952
54,4,profit_forecast+institution_hold+buyback+performance,盈利预测+机构持股+回购+业绩,0.1254904,0.3638675981950701,0.7896868748541443,0.2620228822955882,0.4943820224719101,89,0.07302,0.112867,0.1366844,0.1397952
55,5,profit_forecast+institution_hold+buyback+insider_buy+performance,盈利预测+机构持股+回购+高管增持+业绩,0.1254904,0.3638675981950701,0.7896868748541443,0.2620228822955882,0.4943820224719101,89,0.07302,0.112867,0.1366844,0.1397952
56,4,margin+institution_hold+ranking_momentum+buyback,融资融券+机构持股+排名动量+回购,0.1156038,0.33264265619551825,0.8116114293846254,0.23176679761847482,0.47191011235955055,89,-0.0155296,0.1887504,-0.016527,-0.1353684
57,5,margin+institution_hold+ranking_momentum+buyback+insider_buy,融资融券+机构持股+排名动量+回购+高管增持,0.1156038,0.33264265619551825,0.8116114293846254,0.23176679761847482,0.47191011235955055,89,-0.0155296,0.1887504,-0.016527,-0.1353684
58,4,institution_hold+ranking_momentum+buyback+performance,机构持股+排名动量+回购+业绩,0.1109806,0.31819450754069645,0.7786828462837871,0.16504547137993056,0.4044943820224719,89,-0.0602158,0.0006274,0.1088402,0.1531778
59,3,profit_forecast+institution_hold+ranking_momentum,盈利预测+机构持股+排名动量,0.10786508599999994,0.3085130230643123,0.7546137059974118,0.16938339050752815,0.42696629213483145,89,0.17559173000000008,0.14861613000000007,0.0036145480000000446,0.06342303399999999
60,4,profit_forecast+institution_hold+ranking_momentum+insider_buy,盈利预测+机构持股+排名动量+高管增持,0.10786508599999994,0.3085130230643123,0.7546137059974118,0.16938339050752815,0.42696629213483145,89,0.17559173000000008,0.14861613000000007,0.0036145480000000446,0.06342303399999999
61,3,institution_hold+ranking_momentum+buyback,机构持股+排名动量+回购,0.1002718,0.28510156675849285,0.7089496322407177,0.171142783266068,0.4044943820224719,89,0.1837954,0.1266296,0.1120498,0.1593878
62,4,profit_forecast+margin+ranking_momentum+buyback,盈利预测+融资融券+排名动量+回购,0.09090391799999997,0.2565783317145185,0.6937331294236482,0.18252833187280307,0.5393258426966292,89,0.47504500600000005,0.20251142400000002,0.13959362599999997,0.309901002
63,5,profit_forecast+margin+ranking_momentum+buyback+insider_buy,盈利预测+融资融券+排名动量+回购+高管增持,0.09090391799999997,0.2565783317145185,0.6937331294236482,0.18252833187280307,0.5393258426966292,89,0.47504500600000005,0.20251142400000002,0.13959362599999997,0.309901002
64,4,margin+institution_hold+ranking_momentum+performance,融资融券+机构持股+排名动量+业绩,0.0801176,0.22422568560131628,0.6254145122611102,0.2283969611422608,0.47191011235955055,89,0.0359602,0.1391406,-0.0353276,-0.1429998
65,5,margin+institution_hold+ranking_momentum+insider_buy+performance,融资融券+机构持股+排名动量+高管增持+业绩,0.0801176,0.22422568560131628,0.6254145122611102,0.2283969611422608,0.47191011235955055,89,0.0359602,0.1391406,-0.0353276,-0.1429998
66,3,margin+ranking_momentum+buyback,融资融券+排名动量+回购,0.07544125399999992,0.21036140432009853,0.6553618401037277,0.1993008973531911,0.5168539325842697,89,0.4205950619999999,0.18971018599999995,0.09936302400000002,0.04240384600000009
67,4,margin+ranking_momentum+buyback+insider_buy,融资融券+排名动量+回购+高管增持,0.07544125399999992,0.21036140432009853,0.6553618401037277,0.1993008973531911,0.5168539325842697,89,0.4205950619999999,0.18971018599999995,0.09936302400000002,0.04240384600000009
68,3,margin+institution_hold+ranking_momentum,融资融券+机构持股+排名动量,0.0679448,0.18833972189051473,0.5594526420269976,0.2283969611422608,0.47191011235955055,89,0.061864,0.1093832,-0.0413288,-0.1460598
69,4,margin+institution_hold+ranking_momentum+insider_buy,融资融券+机构持股+排名动量+高管增持,0.0679448,0.18833972189051473,0.5594526420269976,0.2283969611422608,0.47191011235955055,89,0.061864,0.1093832,-0.0413288,-0.1460598
70,3,margin+buyback+performance,融资融券+回购+业绩,0.05005168599999994,0.13678419286477106,0.4788547529721759,0.20844649226712283,0.47191011235955055,89,0.07871347200000006,0.026786033999999986,-0.04758748599999994,-0.02828864000000004
71,4,margin+buyback+insider_buy+performance,融资融券+回购+高管增持+业绩,0.05005168599999994,0.13678419286477106,0.4788547529721759,0.20844649226712283,0.47191011235955055,89,0.07871347200000006,0.026786033999999986,-0.04758748599999994,-0.02828864000000004
72,3,margin+institution_hold+buyback,融资融券+机构持股+回购,0.0471558,0.12857303427588396,0.44539645158535696,0.34722319540789826,0.4044943820224719,89,0.1304234,0.0531834,-0.0779894,-0.1454542
73,4,margin+institution_hold+buyback+insider_buy,融资融券+机构持股+回购+高管增持,0.0471558,0.12857303427588396,0.44539645158535696,0.34722319540789826,0.4044943820224719,89,0.1304234,0.0531834,-0.0779894,-0.1454542
74,4,margin+institution_hold+buyback+performance,融资融券+机构持股+回购+业绩,0.0471558,0.12857303427588396,0.44539645158535696,0.34722319540789826,0.4044943820224719,89,0.1304234,0.0531834,-0.0779894,-0.1454542
75,5,margin+institution_hold+buyback+insider_buy+performance,融资融券+机构持股+回购+高管增持+业绩,0.0471558,0.12857303427588396,0.44539645158535696,0.34722319540789826,0.4044943820224719,89,0.1304234,0.0531834,-0.0779894,-0.1454542
76,4,profit_forecast+ranking_momentum+insider_buy+performance,盈利预测+排名动量+高管增持+业绩,0.04253739600000009,0.11555390457597703,0.4470346476054769,0.27937634984856324,0.6404494382022472,89,-0.12047041400000005,0.14580119399999994,0.37437842400000004,0.48743935
77,3,margin+institution_hold+performance,融资融券+机构持股+业绩,0.0375658,0.10164350046894355,0.3967260169976951,0.34722319540789826,0.4044943820224719,89,0.1367042,0.0054398,-0.085433,-0.1489996
78,4,margin+institution_hold+insider_buy+performance,融资融券+机构持股+高管增持+业绩,0.0375658,0.10164350046894355,0.3967260169976951,0.34722319540789826,0.4044943820224719,89,0.1367042,0.0054398,-0.085433,-0.1489996
79,3,ranking_momentum+insider_buy+performance,排名动量+高管增持+业绩,0.0166003,0.04416555604080741,0.24723347540072846,0.1666645166654772,0.5393258426966292,89,0.17687473200000003,0.2747303140000001,0.29686957599999997,0.35438275999999996
80,3,margin+institution_hold+insider_buy,融资融券+机构持股+高管增持,0.00045,0.0011816819350198848,0.2021286240241855,0.34722319540789826,0.4044943820224719,89,0.0079592,-0.0243666,-0.0996814,-0.1561086
81,3,profit_forecast+ranking_momentum+performance,盈利预测+排名动量+业绩,-0.015884466000000014,-0.041160363498177865,0.17976243090659008,0.2934572361738757,0.6179775280898876,89,-0.22936168200000004,0.07084042400000003,0.27603350199999993,0.37280675999999996
82,4,profit_forecast+institution_hold+ranking_momentum+buyback,盈利预测+机构持股+排名动量+回购,-0.029085774000000023,-0.07455679864001907,0.021485674768328945,0.22253828007705803,0.4044943820224719,89,-0.15183651799999998,-0.05531128800000008,0.005458311999999918,0.15782485199999996
83,5,profit_forecast+institution_hold+ranking_momentum+buyback+insider_buy,盈利预测+机构持股+排名动量+回购+高管增持,-0.029085774000000023,-0.07455679864001907,0.021485674768328945,0.22253828007705803,0.4044943820224719,89,-0.15183651799999998,-0.05531128800000008,0.005458311999999918,0.15782485199999996
84,3,profit_forecast+margin+buyback,盈利预测+融资融券+回购,-0.0360706,-0.09193127222769537,0.07107385752086294,0.45661852968222505,0.449438202247191,89,-0.0235806,-0.0210802,-0.2348208,-0.2593104
85,4,profit_forecast+margin+buyback+insider_buy,盈利预测+融资融券+回购+高管增持,-0.0360706,-0.09193127222769537,0.07107385752086294,0.45661852968222505,0.449438202247191,89,-0.0235806,-0.0210802,-0.2348208,-0.2593104
86,4,margin+ranking_momentum+buyback+performance,融资融券+排名动量+回购+业绩,-0.038147558000000005,-0.09705834972296701,-0.12500722025993868,0.19511512673672143,0.48314606741573035,89,0.26394580199999995,-0.011304351999999955,-0.031727148000000045,-0.009487156000000052
87,5,margin+ranking_momentum+buyback+insider_buy+performance,融资融券+排名动量+回购+高管增持+业绩,-0.038147558000000005,-0.09705834972296701,-0.12500722025993868,0.19511512673672143,0.48314606741573035,89,0.26394580199999995,-0.011304351999999955,-0.031727148000000045,-0.009487156000000052
88,4,profit_forecast+institution_hold+ranking_momentum+performance,盈利预测+机构持股+排名动量+业绩,-0.061160296000000086,-0.15267006326283095,-0.21631522157936808,0.1666426860920475,0.43820224719101125,89,-0.12397480999999996,0.04082246799999997,-0.0682708960000001,-0.001549366000000015
89,5,profit_forecast+institution_hold+ranking_momentum+insider_buy+performance,盈利预测+机构持股+排名动量+高管增持+业绩,-0.061160296000000086,-0.15267006326283095,-0.21631522157936808,0.1666426860920475,0.43820224719101125,89,-0.12397480999999996,0.04082246799999997,-0.0682708960000001,-0.001549366000000015
90,5,profit_forecast+institution_hold+ranking_momentum+buyback+performance,盈利预测+机构持股+排名动量+回购+业绩,-0.08192073200000002,-0.20097480592336747,-0.3204604493031381,0.22271286582874986,0.38202247191011235,89,-0.249343934,-0.14921840999999997,-0.01139571400000006,0.16385125199999995
91,3,profit_forecast+margin+insider_buy,盈利预测+融资融券+高管增持,-0.09218244600000008,-0.2242062748628273,-0.19278158829345993,0.45594202062944805,0.449438202247191,89,-0.09584697200000007,-0.034681561999999916,-0.258636526,-0.28705604800000006
